position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,time,kinetic_energy_current_time_0,kinetic_energy_current_time_1,rotational_kinetic_energy_current_time_0,rotational_kinetic_energy_current_time_1,translational_kinetic_energy_current_time_0,translational_kinetic_energy_current_time_1,potential_energy_current_time_0,potential_energy_current_time_1,total_energy_current_time_0,total_energy_current_time_1,system_total_energy_current_time,total_energy_interval_increment_0,total_energy_interval_increment_1,system_total_energy_interval_increment,angular_momentum_x_current_time_0,angular_momentum_x_current_time_1,angular_momentum_y_current_time_0,angular_momentum_y_current_time_1,angular_momentum_z_current_time_0,angular_momentum_z_current_time_1,total_angular_momentum_x_current_time,total_angular_momentum_x_interval_increment,total_angular_momentum_y_current_time,total_angular_momentum_y_interval_increment,total_angular_momentum_z_current_time,total_angular_momentum_z_interval_increment,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_z_current_time_0,body_dimension_z_current_time_1,constraint_check_current_time_0,constraint_check_current_time_1,constraint_check_current_time_2,constraint_check_current_time_3,constraint_check_current_time_4,constraint_check_current_time_5,constraint_check_current_time_6,constraint_check_current_time_7,constraint_check_current_time_8,constraint_check_current_time_9,constraint_check_current_time_10,constraint_check_current_time_11,max_constraint_error_q,constraint_check_sum_current_time_0,constraint_check_sum_current_time_1,constraint_check_sum_current_time_2,constraint_check_sum_current_time_3,constraint_check_sum_current_time_4,constraint_check_sum_current_time_5,constraint_velocity_current_time_0,constraint_velocity_current_time_1,constraint_velocity_current_time_2,constraint_velocity_current_time_3,constraint_velocity_current_time_4,constraint_velocity_current_time_5,constraint_velocity_current_time_6,constraint_velocity_current_time_7,constraint_velocity_current_time_8,constraint_velocity_current_time_9,constraint_velocity_current_time_10,constraint_velocity_current_time_11,constraint_velocity_current_time_12,constraint_velocity_current_time_13,constraint_velocity_current_time_14,constraint_velocity_current_time_15,max_constraint_error_v
0.218504927,6.437112766,0.039366838,0.962706611,0.015241781,0.270117881,0.007157397,0.996627557,-0.081745244,-0.270452867,0.080630027,0.959350846,1.972394003,5.914226373,-6.182031321,0.40698184,0.91264429,0.038028706,-0.872479816,0.400723345,-0.279642221,-0.270452867,0.080630027,0.959350846,4.102648653,44.10803163,0.957451565,-0.654603597,0.195201762,2.322021418,-0.002902687,0.000854546,0.010164723,-2.330223307,-0.047460813,-0.652926207,11.0298018,46.85595783,34.22339791,-87.5241003,40.15417652,-26.98380529,-40.10237185,-91.44244088,-5.918426791,-2.330223307,-0.047460813,-0.652926207,27.65146503,4.100969609,2380.834505,-9.112953779,-1888.244189,1485.432873,194872.8837,195238.3701,71.58582747,188.3204648,-12839.62668,20838.95436,267.3106912,-311.9584847,-4768.145992,8978.589567,0.137195994,4817.026671,102787.6921,890.4928845,97555.12466,3926.533787,5232.567415,0,0,4817.026671,102787.6921,107604.7188,-1.613957499,1.613957499,4.55E-12,15.54461185,948.7053882,-733.4653619,-295.1596381,-6.065801133,1956.065801,964.25,-2.27E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,-5.55E-17,0,0,0,0,0,-1.11E-16,0,0,-2.60E-18,-6.94E-18,0,1.11E-16,1.67E-16,0,0,2.60E-18,6.94E-18,0,3.52E-06,-2.92E-08,3.50E-06,4.13E-06,-2.98E-08,1.87E-09,-0.000398662,0.000431235,3.50E-06,-0.00044531,0.002668207,-0.004206468,3.55E-05,0.000129901,0.005336414,-0.008412937,0.008412937
0.222637972,6.481267794,0.04033396,0.96204766,0.015437368,0.272444465,0.007152825,0.9966289,-0.081729264,-0.272787712,0.080576195,0.958694081,1.983406882,5.961170839,-6.14777003,0.317574826,0.948173168,0.010671104,-0.908148167,0.307368052,-0.284238961,-0.272787712,0.080576195,0.958694081,4.151631917,44.07586579,0.974028357,-0.661414332,0.195412783,2.324499716,-0.006226949,0.00182838,0.021749202,-2.332796859,-0.060050435,-0.658727268,10.96449078,46.89884562,34.20129552,-91.03447807,30.80206969,-27.65323373,-31.13242156,-95.0014147,-3.261918112,-2.332796859,-0.060050435,-0.658727268,19.3204705,-4.100056248,1141.951795,9.767977424,-1881.290217,714.3543132,128.7084503,-124.2828581,34.27812279,-305.4200071,15375.64856,-10306.19912,141.2568813,47.84157336,12123.94586,-10820.55286,0.138197425,4815.412714,102789.306,893.6792668,97555.13045,3921.733447,5234.175591,0,0,4815.412714,102789.306,107604.7187,-1.744399347,1.744399347,-1.00E-11,19.50629697,944.743703,-734.7014888,-293.9235112,-6.257129238,1956.257129,964.25,1.00E-20,-1028.625,2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,0,0,0,2.78E-17,0,0,0,0,-7.59E-18,1.73E-18,2.78E-17,2.78E-17,0,0,0,7.59E-18,2.95E-17,2.78E-17,1.63E-06,1.30E-07,1.75E-06,3.22E-06,2.98E-08,-1.10E-09,0.000346903,-0.000384023,1.75E-06,0.000509491,-0.000398008,-0.00109423,-1.74E-05,5.29E-05,-0.000796016,-0.00218846,0.00218846
0.226820691,6.525390968,0.041317894,0.961381942,0.015633132,0.274773299,0.007144912,0.996631214,-0.08170174,-0.275124901,0.080509809,0.958031555,1.994353528,6.008157775,-6.113531155,0.225110445,0.974181065,-0.017220354,-0.934682607,0.210925161,-0.286145067,-0.275124901,0.080509809,0.958031555,4.201854972,44.04441669,0.991028105,-0.668119626,0.195557251,2.326514022,-0.009577617,0.002791935,0.033219069,-2.334901752,-0.072531684,-0.664432276,10.8975267,46.94077774,34.17862919,-93.63010081,21.13941489,-28.04999304,-21.86064623,-97.60881629,-0.544849556,-2.334901752,-0.072531684,-0.664432276,27.78155761,4.107286301,2391.025382,-8.672486166,-2001.660351,1452.897315,194896.5182,195212.0596,71.88959657,276.084784,-11988.74936,20737.76123,277.8479017,-306.457309,-5093.971167,8453.67288,0.139198856,4813.668314,102791.0504,896.571587,97555.49334,3917.096728,5235.557095,0,0,4813.668314,102791.0504,107604.7187,-1.497604485,1.497604485,3.00E-11,23.45027942,940.7997206,-735.7969407,-292.8280593,-6.500854794,1956.500855,964.25,-1.14E-13,-1028.625,-2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,0,0,0,0,-6.94E-18,0,-5.55E-17,0,5.20E-18,-5.20E-18,2.78E-17,5.55E-17,0,5.55E-17,0,5.20E-18,5.20E-18,3.47E-17,2.96E-06,4.22E-08,3.01E-06,4.09E-06,-3.00E-08,8.12E-10,-0.000465142,0.000516501,3.01E-06,-0.000354736,0.002147989,-0.004412386,2.84E-05,0.00012787,0.004295978,-0.008824772,0.008824772
0.231053335,6.569482554,0.042318819,0.960709454,0.015829038,0.277104287,0.007133577,0.996634502,-0.081662614,-0.277464333,0.08043079,0.957363271,2.005233607,6.055186828,-6.079314935,0.130519081,0.990406713,-0.045379644,-0.951828931,0.112362941,-0.285300291,-0.277464333,0.08043079,0.957363271,4.251341066,44.01277938,1.007963105,-0.674935034,0.195693504,2.328801354,-0.013058481,0.003774574,0.04492275,-2.337279426,-0.085280546,-0.670226557,10.83154525,46.98296083,34.15604919,-95.28236691,11.26552291,-28.18813214,-12.38301089,-99.23401782,2.23198884,-2.337279426,-0.085280546,-0.670226557,19.49138439,-4.095368021,1155.163309,10.2656103,-1858.024481,739.5678529,89.9032312,-81.31095663,34.67713163,-351.0592246,16467.27438,-10826.24323,135.4313144,46.3431721,12024.85786,-11654.06218,0.140200286,4812.17071,102792.548,899.7414321,97555.51302,3912.429278,5237.035016,0,0,4812.17071,102792.548,107604.7187,-1.568521262,1.568521262,1.00E-20,27.46905191,936.7809481,-736.9830898,-291.6419102,-6.696865403,1956.696865,964.25,-2.27E-13,-1028.625,-2.27E-13,1950,2.27E-13,4,6,4,6,30,6,0,-5.55E-17,0,-3.47E-18,0,-6.94E-18,0,-5.55E-17,0,5.20E-18,0,-2.78E-17,5.55E-17,0,1.11E-16,0,8.67E-18,0,3.47E-17,2.01E-06,2.08E-07,2.21E-06,3.41E-06,2.99E-08,-1.78E-10,0.000449993,-0.000505162,2.21E-06,0.000439761,-0.00091821,-0.001239403,-1.28E-05,5.64E-05,-0.001836419,-0.002478806,0.002478806
0.235336105,6.61354292,0.043336896,0.96003019,0.016025047,0.27943735,0.007118754,0.996638765,-0.08161186,-0.27980593,0.080339095,0.956689224,2.016046853,6.102257509,-6.045121583,0.034751326,0.996687051,-0.073534128,-0.959427427,0.012670934,-0.281670837,-0.27980593,0.080339095,0.956689224,4.301961253,43.98206485,1.025280862,-0.681653738,0.195765118,2.330660055,-0.016545957,0.004740042,0.056440458,-2.339223058,-0.097847736,-0.675940418,10.76405166,47.02391354,34.13295885,-95.97952013,1.277208589,-28.04039508,-2.792271049,-99.86516232,5.016549656,-2.339223058,-0.097847736,-0.675940418,27.92126799,4.118480153,2402.301611,-8.21628591,-2109.12402,1405.249122,194929.9865,195174.5193,72.22485968,355.0519578,-11202.67452,20455.53512,287.5157089,-299.2954528,-5546.557009,7972.991083,0.141201717,4810.602189,102794.1166,902.6419894,97555.85836,3907.960199,5238.258199,0,0,4810.602189,102794.1166,107604.7188,-1.381602158,1.381602158,-7.28E-12,31.44753104,932.802469,-738.0400367,-290.5849633,-6.948166224,1956.948166,964.25,4.55E-13,-1028.625,1.00E-20,1950,-4.55E-13,4,6,4,6,30,6,-5.55E-17,0,0,0,0,0,0,1.11E-16,-5.55E-17,-3.47E-18,0,-2.78E-17,1.11E-16,5.55E-17,1.11E-16,5.55E-17,3.47E-18,0,2.78E-17,2.45E-06,1.12E-07,2.57E-06,4.00E-06,-3.01E-08,5.18E-11,-0.000512318,0.000580812,2.57E-06,-0.000253929,0.001597417,-0.00451805,2.18E-05,0.000124726,0.003194835,-0.009036101,0.009036101
0.239669255,6.657572342,0.044372305,0.959344149,0.016221122,0.28177239,0.007100363,0.996644007,-0.081549422,-0.282149587,0.080234647,0.956009421,2.026792925,6.149369448,-6.010951342,-0.061231568,0.992958856,-0.101407123,-0.957414386,-0.087149934,-0.275250038,-0.282149587,0.080234647,0.956009421,4.351958077,43.9509814,1.04257955,-0.688468224,0.195824787,2.332747355,-0.020184097,0.005729116,0.068256546,-2.341395118,-0.110749671,-0.681724547,10.69738923,47.06535814,34.10989393,-95.71203195,-8.722945533,-27.62595681,6.812601744,-99.49137132,7.806703435,-2.341395118,-0.110749671,-0.681724547,19.64330495,-4.086033338,1167.300343,10.76125551,-1842.364035,777.088364,49.38942024,-35.30587031,35.04489225,-379.638383,17477.4225,-11518.51305,130.5607657,43.38291197,11800.67166,-12433.97092,0.142203147,4809.220587,102795.4982,905.7900323,97555.89776,3903.430554,5239.600405,0,0,4809.220587,102795.4982,107604.7188,-1.388999056,1.388999056,-1.64E-11,35.52193569,928.7280643,-739.1732482,-289.4517518,-7.149659298,1957.149659,964.25,1.00E-20,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,0,0,0,1.73E-18,0,0,1.11E-16,0,0,-3.47E-18,0,0,1.11E-16,1.11E-16,0,0,5.20E-18,0,0,2.33E-06,2.93E-07,2.61E-06,3.64E-06,3.01E-08,3.96E-10,0.000540615,-0.000611872,2.61E-06,0.000343068,-0.001459002,-0.001281939,-9.02E-06,6.09E-05,-0.002918005,-0.002563877,0.002918005
0.24405297,6.701571188,0.045425205,0.958651325,0.016417226,0.284109329,0.007078334,0.996650228,-0.081475276,-0.284495226,0.080117402,0.955323855,2.037471576,6.196522154,-5.976804422,-0.156467391,0.979259383,-0.128720687,-0.945822617,-0.186097452,-0.266058858,-0.284495226,0.080117402,0.955323855,4.402948528,43.92100077,1.060211708,-0.695198689,0.19582268,2.334454398,-0.023810932,0.006694801,0.079823653,-2.343180848,-0.123405417,-0.687447148,10.62940196,47.10533231,34.08638439,-94.48751145,-18.63685891,-26.92313312,16.33781692,-98.12095825,10.54939467,-2.343180848,-0.123405417,-0.687447148,28.06871237,4.134833758,2414.543686,-7.741718724,-2207.929685,1343.843086,194972.5851,195126.6043,72.58814606,419.5400295,-10514.13675,20007.59216,296.0241889,-290.6760001,-6116.036217,7560.077855,0.143204578,4807.831587,102796.8872,908.7029618,97556.21998,3899.128626,5240.667179,0,0,4807.831587,102796.8872,107604.7188,-1.264946886,1.264946886,1.37E-11,39.53572061,924.7142794,-740.1928307,-288.4321693,-7.407475359,1957.407475,964.25,-2.27E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,0,1.11E-16,0,0,0,0,0,0,0,6.94E-18,-6.94E-18,2.78E-17,1.11E-16,0,1.11E-16,0,6.94E-18,6.94E-18,2.78E-17,1.99E-06,1.79E-07,2.18E-06,3.86E-06,-3.03E-08,-3.17E-10,-0.00054034,0.000623716,2.18E-06,-0.000147331,0.001036,-0.004519243,1.61E-05,0.000120606,0.002072,-0.009038485,0.009038485
0.24848751,6.745539751,0.046495779,0.957951723,0.016613319,0.286448064,0.007052588,0.996657429,-0.081389369,-0.286842739,0.079987287,0.954632535,2.048082461,6.243715239,-5.942681068,-0.250002604,0.955725997,-0.155198315,-0.924781023,-0.28317813,-0.254146033,-0.286842739,0.079987287,0.954632535,4.453460964,43.8904997,1.077878623,-0.702006764,0.195804067,2.336333532,-0.027606527,0.00768777,0.091744048,-2.345138454,-0.136452893,-0.693218026,10.56205205,47.1460004,34.0628285,-92.31567114,-28.36267637,-25.95647231,25.6852509,-95.76302297,13.24222047,-2.345138454,-0.136452893,-0.693218026,19.77805667,-4.072081276,1178.496956,11.25208812,-1836.824667,825.2722124,8.783544237,11.9417223,35.38529547,-391.817556,18375.1045,-12365.35077,126.9106203,39.18964067,11463.36196,-13137.37269,0.144206009,4806.566641,102798.1521,911.8244395,97556.28423,3894.742201,5241.867875,0,0,4806.566641,102798.1521,107604.7187,-1.206930604,1.206930604,1.91E-11,43.66388177,920.5861182,-741.2704299,-287.3545701,-7.615284904,1957.615285,964.25,2.27E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,0,0,0,0,-2.78E-17,0,0,-5.55E-17,-5.55E-17,0,0,0,5.55E-17,0,5.55E-17,5.55E-17,0,2.78E-17,0,2.58E-06,3.85E-07,2.96E-06,3.90E-06,3.02E-08,5.37E-10,0.000611836,-0.000696658,2.96E-06,0.00022221,-0.002000566,-0.001219486,-6.07E-06,6.63E-05,-0.004001132,-0.002438971,0.004001132
0.252973047,6.789478395,0.047584185,0.957245337,0.016809365,0.28878852,0.007023055,0.996665611,-0.081291676,-0.289192049,0.079844256,0.953935456,2.05862535,6.290948216,-5.908581488,-0.340901951,0.922594781,-0.1805678,-0.894513174,-0.37741723,-0.239588012,-0.289192049,0.079844256,0.953935456,4.504797499,43.8612492,1.095822329,-0.708747032,0.195727348,2.337891935,-0.031375589,0.00865201,0.103363182,-2.346768691,-0.149200925,-0.698948906,10.49360333,47.18500107,34.03890356,-89.22331007,-37.80509527,-24.71001388,34.76396775,-92.44592348,15.83222593,-2.346768691,-0.149200925,-0.698948906,28.22149793,4.156669991,2427.59696,-7.246586891,-2295.678728,1270.547476,195022.7756,195070.0479,72.97496209,464.2000496,-9952.461464,19415.12822,303.1300938,-280.8526871,-6788.217554,7236.283017,0.145207439,4805.35971,102799.359,914.7532934,97556.57855,3890.606417,5242.780489,0,0,4805.35971,102799.359,107604.7187,-1.146610183,1.146610183,3.64E-12,47.71412628,916.5358737,-742.2534816,-286.3715184,-7.878512022,1957.878512,964.25,1.00E-20,-1028.625,1.00E-20,1950,6.82E-13,4,6,4,6,30,6,0,0,0,1.73E-18,-2.78E-17,0,0,1.11E-16,0,-1.39E-17,1.39E-17,0,1.11E-16,0,1.11E-16,0,1.56E-17,4.16E-17,0,1.61E-06,2.42E-07,1.87E-06,3.70E-06,-3.04E-08,-2.13E-10,-0.000550231,0.000645714,1.87E-06,-3.87E-05,0.000483741,-0.004415519,1.12E-05,0.000115681,0.000967483,-0.008831037,0.008831037
0.257509841,6.833387427,0.048690607,0.956532173,0.017005323,0.29113059,0.006989655,0.996674773,-0.081182149,-0.291543044,0.07968824,0.953232625,2.069099898,6.338220674,-5.874505931,-0.428257791,0.880198192,-0.204563943,-0.855334974,-0.467868493,-0.22248855,-0.291543044,0.07968824,0.953232625,4.55582687,43.83136155,1.113860906,-0.715543397,0.195628888,2.339555926,-0.035328357,0.009646185,0.115378678,-2.348504132,-0.162385244,-0.704703768,10.42556417,47.22485127,34.01485213,-85.23878187,-46.86694832,-23.21371044,43.4804945,-88.19817006,18.31784181,-2.348504132,-0.162385244,-0.704703768,19.897938,-4.053576968,1188.920049,11.7357536,-1843.563733,881.9952879,-30.67749189,58.98031317,35.70318848,-388.8307692,19133.13339,-13343.58693,124.6950308,34.03781353,11029.08606,-13743.93988,0.14620887,4804.2131,102800.5057,917.8441006,97556.67195,3886.368999,5243.833697,0,0,4804.2131,102800.5057,107604.7188,-1.023423892,1.023423892,3.64E-12,51.89380079,912.3561992,-743.273151,-285.351849,-8.093471401,1958.093471,964.25,-1.14E-13,-1028.625,1.00E-20,1950,-4.55E-13,4,6,4,6,30,6,0,0,-5.55E-17,1.73E-18,-2.78E-17,6.94E-18,1.11E-16,0,-5.55E-17,3.47E-18,1.39E-17,0,1.11E-16,1.11E-16,0,1.11E-16,5.20E-18,4.16E-17,6.94E-18,2.75E-06,4.87E-07,3.23E-06,4.19E-06,3.04E-08,1.69E-10,0.000657398,-0.000752784,3.23E-06,8.21E-05,-0.00252294,-0.001053495,-4.16E-06,7.23E-05,-0.00504588,-0.002106989,0.00504588
0.262098053,6.877267211,0.049815201,0.955812227,0.017201156,0.2934742,0.006952316,0.996684914,-0.081060759,-0.293895647,0.07951919,0.95252404,2.079505887,6.385532131,-5.840454603,-0.511199232,0.828961697,-0.226931377,-0.807651344,-0.553623702,-0.202978085,-0.293895647,0.07951919,0.95252404,4.607488473,43.802835,1.132114201,-0.722291129,0.195476634,2.34096758,-0.039242782,0.010607331,0.127053325,-2.349980132,-0.175230185,-0.710442057,10.35668204,47.26288667,33.9905144,-80.40712427,-55.45965173,-21.45725041,51.7505261,-83.06723187,20.64734502,-2.349980132,-0.175230185,-0.710442057,28.37680372,4.184336694,2441.276547,-6.729236465,-2370.377333,1187.675276,195078.2377,195007.4027,73.37993297,484.5757149,-9542.519794,18704.48081,308.6454519,-270.1195297,-7545.058659,7019.983853,0.1472103,4803.189676,102801.5291,920.7917028,97556.93449,3882.397973,5244.594582,0,0,4803.189676,102801.5291,107604.7188,-1.025574176,1.025574176,2.73E-12,55.98194327,908.2680567,-744.2201331,-284.4048669,-8.360996229,1958.360996,964.25,4.55E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,-5.55E-17,0,0,1.73E-18,0,0,0,0,0,-2.78E-17,0,0,5.55E-17,5.55E-17,0,0,2.95E-17,0,0,1.32E-06,3.00E-07,1.63E-06,3.50E-06,-3.06E-08,4.32E-10,-0.000543469,0.000647856,1.63E-06,6.91E-05,-3.96E-05,-0.004210243,7.51E-06,0.000110155,-7.92E-05,-0.008420486,0.008420486
0.266737942,6.921118069,0.050958154,0.955085508,0.017396822,0.295819239,0.00691096,0.996696034,-0.080927465,-0.296249743,0.079337044,0.95180971,2.089842973,6.432882154,-5.806427754,-0.588900792,0.769399537,-0.247427181,-0.751952091,-0.633821731,-0.181212767,-0.296249743,0.079337044,0.95180971,4.659032141,43.77359359,1.150526645,-0.729070749,0.195296915,2.342410798,-0.043352026,0.011599895,0.139153842,-2.351487012,-0.188541723,-0.716178526,10.28795715,47.30187522,33.96596447,-74.77399185,-63.49449204,-19.47579916,59.48884084,-77.09968967,22.82110448,-2.351487012,-0.188541723,-0.716178526,20.00563161,-4.030605084,1198.763885,12.21046482,-1864.289442,944.7314721,-68.15034483,104.718717,36.00421631,-372.1326981,19729.09315,-14425.34363,124.0694068,28.23636354,10517.63739,-14236.68136,0.148211731,4802.164102,102802.5546,923.8485268,97557.06034,3878.315575,5245.494306,0,0,4802.164102,102802.5546,107604.7187,-0.839561868,0.839561868,9.10E-13,60.21058657,904.0394134,-745.1799723,-283.4450277,-8.583902428,1958.583902,964.25,-2.27E-13,-1028.625,2.27E-13,1950,2.27E-13,4,6,4,6,30,6,0,0,-5.55E-17,0,-2.78E-17,0,0,1.11E-16,-5.55E-17,-1.04E-17,0,1.39E-17,1.11E-16,0,1.11E-16,1.11E-16,1.04E-17,2.78E-17,1.39E-17,2.82E-06,5.97E-07,3.41E-06,4.50E-06,3.06E-08,-7.68E-10,0.000672386,-0.000774958,3.41E-06,-7.04E-05,-0.003006747,-0.000789186,-3.40E-06,7.88E-05,-0.006013494,-0.001578372,0.006013494
0.271429661,6.964940361,0.052119621,0.954352014,0.017592284,0.298165635,0.006865511,0.996708129,-0.080782237,-0.298605256,0.07914175,0.95108963,2.100110953,6.480270267,-5.772425589,-0.660590688,0.702109521,-0.265823556,-0.688806826,-0.707657264,-0.15737329,-0.298605256,0.07914175,0.95108963,4.711001295,43.74578314,1.169088571,-0.735823153,0.195068156,2.343676304,-0.047415159,0.012556294,0.150888097,-2.352808718,-0.201488831,-0.721922903,10.21866494,47.33895581,33.94121524,-68.40097173,-70.89328167,-17.26438969,66.62127305,-70.36041855,24.789736,-2.352808718,-0.201488831,-0.721922903,28.53147927,4.21818837,2455.373323,-6.188643102,-2430.519093,1097.896832,195136.0161,194941.8852,73.79697672,477.6094988,-9303.840003,17906.20749,312.4439258,-258.7990493,-8365.281505,6925.896941,0.149213162,4801.32454,102803.3942,926.8168516,97557.2883,3874.507688,5246.105913,0,0,4801.32454,102803.3942,107604.7187,-0.900866109,0.900866109,1.55E-11,64.33827782,899.9117222,-746.0909228,-282.5340772,-8.85463787,1958.854638,964.25,-1.14E-13,-1028.625,1.00E-20,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,1.73E-18,0,-6.94E-18,0,0,0,-1.39E-17,0,0,1.39E-17,0,0,0,1.56E-17,0,6.94E-18,1.12E-06,3.53E-07,1.48E-06,3.29E-06,-3.09E-08,1.67E-09,-0.000521585,0.00063135,1.48E-06,0.000173828,-0.000515138,-0.003910487,4.95E-06,0.000104253,-0.001030277,-0.007820974,0.007820974
0.276173464,7.008734427,0.053299789,0.953611754,0.0177875,0.300513274,0.006815893,0.996721198,-0.080625037,-0.300962068,0.078933249,0.950363812,2.110309487,6.527696015,-5.73844836,-0.725558483,0.627767084,-0.281910226,-0.61885921,-0.774388811,-0.131663392,-0.300962068,0.078933249,0.950363812,4.763052404,43.71722178,1.187875769,-0.742581322,0.194805932,2.344894598,-0.05167983,0.013544326,0.163062948,-2.354082095,-0.214917319,-0.727639031,10.14926346,47.37703763,33.91616564,-61.34899535,-77.57918476,-14.86298841,73.07410963,-62.91201231,26.55660416,-2.354082095,-0.214917319,-0.727639031,20.10409871,-4.003250831,1208.243608,12.67507569,-1900.187301,1010.648118,-103.1270014,148.3762272,36.29463386,-343.082356,20146.14138,-15579.00595,125.1252663,22.11640218,9951.762872,-14602.58581,0.150214592,4800.423674,102804.2951,929.8372798,97557.44877,3870.586394,5246.846303,0,0,4800.423674,102804.2951,107604.7188,-0.65636881,0.65636881,4.55E-12,68.61312077,895.6368792,-746.989492,-281.635508,-9.086216023,1959.086216,964.25,1.14E-13,-1028.625,-2.27E-13,1950,1.00E-20,4,6,4,6,30,6,-1.11E-16,-5.55E-17,-5.55E-17,1.73E-18,0,0,0,0,-5.55E-17,-3.47E-18,0,0,1.11E-16,1.11E-16,5.55E-17,1.11E-16,5.20E-18,0,0,2.79E-06,7.16E-07,3.49E-06,4.82E-06,3.08E-08,-2.32E-09,0.000653796,-0.000759913,3.49E-06,-0.000227049,-0.003433901,-0.000435382,-3.87E-06,8.55E-05,-0.006867803,-0.000870763,0.006867803
0.2809695,7.05250062,0.054498813,0.952864728,0.017982431,0.302862083,0.006762029,0.996735238,-0.080455833,-0.303320102,0.078711487,0.949632254,2.120438378,6.575158925,-5.704496272,-0.783162192,0.547118443,-0.295496853,-0.542820317,-0.833346213,-0.104308161,-0.303320102,0.078711487,0.949632254,4.815315278,43.69011873,1.206746426,-0.749335105,0.194499652,2.346013167,-0.055895146,0.014494294,0.17486124,-2.355248028,-0.227972194,-0.733387693,10.07957963,47.41317502,33.89100477,-53.69384088,-83.48767298,-12.27144611,78.78642137,-54.83434298,28.07569963,-2.355248028,-0.227972194,-0.733387693,28.6821572,4.258565998,2469.660839,-5.624472569,-2475.148788,1004.137249,195192.7492,194877.1384,74.21950473,442.0296867,-9249.907182,17054.01353,314.4647148,-247.2295722,-9225.109458,6964.516014,0.151216023,4799.767305,102804.9514,932.8273586,97557.6405,3866.939946,5247.310943,0,0,4799.767305,102804.9514,107604.7187,-0.771590785,0.771590785,9.10E-12,72.78214267,891.4678573,-747.8639915,-280.7610085,-9.35913574,1959.359136,964.25,1.14E-13,-1028.625,2.27E-13,1950,4.55E-13,4,6,4,6,30,6,0,0,1.11E-16,-1.73E-18,2.78E-17,0,0,0,-5.55E-17,-6.94E-18,0,-1.39E-17,1.11E-16,0,0,1.67E-16,8.67E-18,2.78E-17,1.39E-17,1.02E-06,4.02E-07,1.43E-06,3.08E-06,-3.11E-08,3.54E-09,-0.000485828,0.000597245,1.43E-06,0.000274059,-0.000925743,-0.003526788,3.61E-06,9.82E-05,-0.001851485,-0.007053576,0.007053576
0.285818015,7.096239299,0.055716881,0.95211095,0.018177036,0.305211949,0.006703841,0.996750244,-0.080274594,-0.305679238,0.078476412,0.948894966,2.130497296,6.622658522,-5.670569575,-0.832834619,0.460973174,-0.306415128,-0.461461484,-0.88393732,-0.075552056,-0.305679238,0.078476412,0.948894966,4.867862656,43.66227138,1.225907903,-0.756067498,0.194153846,2.347003951,-0.060313923,0.015474797,0.187099419,-2.356284499,-0.241507014,-0.739081978,10.00951646,47.45030483,33.86545613,-45.50909089,-88.55673574,-9.533909641,83.69879081,-46.20332456,29.35434964,-2.356284499,-0.241507014,-0.739081978,20.19646144,-3.971579639,1217.587966,13.12912789,-1951.866866,1076.714796,-135.3189065,189.3760213,36.58109461,-302.7164678,20373.61613,-16770.3275,127.8876123,16.01824229,9356.368125,-14833.1266,0.152217454,4798.995714,102805.723,935.8099565,97557.83659,3863.185758,5247.886451,0,0,4798.995714,102805.723,107604.7187,-0.474779284,0.474779284,-5.46E-12,77.1002761,887.1497239,-748.7003386,-279.9246614,-9.600005247,1959.600005,964.25,-4.55E-13,-1028.625,-2.27E-13,1950,-4.55E-13,4,6,4,6,30,6,-5.55E-17,0,0,0,-2.78E-17,0,1.11E-16,-5.55E-17,0,2.08E-17,2.78E-17,0,1.11E-16,1.67E-16,5.55E-17,0,2.08E-17,5.55E-17,0,2.65E-06,8.43E-07,3.48E-06,5.13E-06,3.11E-08,-4.51E-09,0.000600931,-0.000706813,3.48E-06,-0.000378878,-0.003788274,-4.20E-06,-5.60E-06,9.22E-05,-0.007576548,-8.40E-06,0.007576548
